Type;Fuel;Segment;Euro Standart;Road Slope;Load;Alpha;Beta;Gamma;Delta;Epsilon;Zita;Hta;;;;;;
heavyCommercial;Diesel;artic14a20;Euro VI D/E;0.04;0.5;0.0309283133591751;0.245796351601425;15.1172487936714;-0.329467433576365;0.00143584802296057;0.0279767588200988;0.306333059467069;;;;;;
heavyCommercial;Diesel;artic14a20;Euro VI D/E;0.04;1.00;0.348217234189847;-1.39851065287438;28.5872308559905;23.2018888028115;0.0145917037840323;-0.0835881438319445;0.914276635138777;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;-0.04;0.00;0.000327524558457156;-0.0884017028850507;6.69046385744834;36.8997760438825;0.000210421355366086;0.0217743107266311;0.316332934879649;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;-0.04;0.5;0.000585182742751278;-0.147572015031166;10.2834125112829;42.2915646008499;0.000328858313845249;0.0265024993643694;0.492548772070701;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;-0.04;1.00;0.0000917567784532589;-0.0224913705852105;1.5163372385735;4.74513002445614;0.0000457850792170292;0.00320374203906532;0.0717264148513957;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.00;0.00;0.0000151218471347868;0.0220107665967029;2.3536013968269;9.18787567067614;-0.0000275331210399335;0.00826724211161438;0.049106033506549;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.00;0.5;-0.000379484643902137;0.0389055136530876;4.22206500014261;8.05905264935536;-0.0000791281386534465;0.0122170268491377;0.0674179941012346;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.00;1.00;0.0042420251188618;0.427224750907507;-0.484053144976467;-13.4537050023517;0.000795550780851509;0.0092770234083027;-0.0836696033363068;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.04;0.00;0.00019069428178996;0.0711352465333449;3.72704782575201;9.49516623031672;-0.0000323926777352219;0.00821379802830601;0.0658366493764839;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.04;0.5;0.000335972509881263;0.297042194897047;12.8822419665689;27.1163234640484;-0.0000620855193733086;0.0179713370395537;0.237889677418438;;;;;;
heavyCommercial;Diesel;artic20a28;Conventional;0.04;1.00;0.0437313393259826;4.76632634135012;16.8033142439472;-3.30126102029936;0.0016211736042461;0.112166929039871;-0.0216502106757612;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;-0.04;0.00;0.000282247289599353;-0.0764364006233373;5.81595068179155;30.5186532460465;0.000200749031127369;0.0217814919844499;0.321699055887144;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;-0.04;0.5;0.000513841197329443;-0.12992902459049;9.09570895604764;33.712887273282;0.000308766342379993;0.0257891356606291;0.502375485858585;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;-0.04;1.00;0.000817141549970517;-0.200611777089786;13.5661817563999;36.37365637165;0.000431215618922588;0.0303549570482087;0.732079527810835;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.00;0.00;0.0000157765714877952;0.0176427374452338;1.78134988645597;6.92871454138;-0.0000250297054565724;0.00740700182057428;0.0453435683283106;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.00;0.5;-0.000483755527047375;0.0426841680978713;4.2540194859682;5.9296232071181;-0.000103410774188777;0.0143001658792014;0.0726022230301473;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.00;1.00;0.00149534113190557;-0.0112222693455686;-0.168419160104969;14.3105482246171;0.000201567292291114;-0.00620025787000841;0.0891423103474831;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.04;0.00;0.000116068461710681;0.0577788187282467;2.94322988822985;7.82747995557663;-0.0000230964172099095;0.00651880041695072;0.0739434799947605;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.04;0.5;0.0000302139449361289;0.143475425495123;5.89705180248851;10.6420563946052;-0.0000285709673109594;0.0088720487448185;0.125910820485642;;;;;;
heavyCommercial;Diesel;artic20a28;Euro I;0.04;1.00;0.0175433664621717;2.0821279899098;12.4212184148446;12.6776595061254;0.000732864916044218;0.0548300117097655;0.13116361423492;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;-0.04;0.00;0.000541021115446842;-0.148919092563304;11.5999165307913;53.7441966007895;0.000372926773379606;0.0483555097243012;0.746471222131966;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;-0.04;0.5;0.00156002553267154;-0.400417511933076;28.6077241442439;89.9327259564928;0.000928088972775763;0.0870673392042951;1.81480629205767;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;-0.04;1.00;0.00100471211068334;-0.250387642130532;17.265389664389;37.8692012520187;0.000533418882932983;0.0405251243293236;1.05829314506043;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.00;0.00;0.0000208884686865788;0.0145362905765845;1.40583407382982;6.9954430187543;-0.000018499015372558;0.00592126312892641;0.0553838154866821;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.00;0.5;-0.000462586541648411;0.0322497759311867;3.08698918095205;3.68489307031355;-0.0000936572787181026;0.0109560673560034;0.0625715465231908;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.00;1.00;0.00137613003686251;-0.00384352242640636;-0.190990985579371;10.9223360099865;0.000193958178150834;-0.0053884010799833;0.0740819610764335;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.04;0.00;0.000173061586827157;0.0776643816515738;3.9531703569712;10.4889996962218;-0.000027664898909807;0.00846086579288458;0.119559465815386;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.04;0.5;-0.000245144760069353;0.595286494388556;22.6978346976979;33.3134199650917;-0.000102019337765651;0.0342179241206626;0.534157328768629;;;;;;
heavyCommercial;Diesel;artic20a28;Euro II;0.04;1.00;6.18534138925649;1.13617031404623;0.180312283868177;0.699036472176014;0.199763608728768;-1.09371283632627;5.1782246600063;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;-0.04;0.00;0.000327668305230227;-0.100906865314072;9.12388591087768;48.2012985391088;0.000146693442018514;0.0392992837386078;0.513750391728683;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;-0.04;0.5;0.000585420541232206;-0.166248726606056;13.5354892019065;51.7802651683982;0.000228468386215949;0.045361710634393;0.779572835806835;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;-0.04;1.00;0.00110098622885786;-0.298472621522132;22.8862818479297;62.0385417915998;0.000409484260606012;0.058893304230676;1.29256673133338;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.00;0.00;0.0000159345257429455;0.014274189793387;1.45663692227917;7.34634661535077;-0.0000175760309359228;0.00572791972568917;0.0526051495117789;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.00;0.5;-0.000610706455954784;0.033138392944456;3.74996100416055;3.71562254622844;-0.000120428120779422;0.0126184350861069;0.0667643489386767;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.00;1.00;0.00139393992401774;-0.00701043490454891;-0.0362392520989153;11.9726925536695;0.000189981714582243;-0.00538289240448198;0.0813618878000815;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.04;0.00;0.000106697438493109;0.0535852293522991;2.76869437395357;7.43099866766209;-0.0000183652945811685;0.00567742471227605;0.0791339299348116;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.04;0.5;-0.000106956007359847;0.159182920445858;6.35548749269296;9.84102099194941;-0.0000273561152639384;0.0091619059712572;0.143293355428967;;;;;;
heavyCommercial;Diesel;artic20a28;Euro III;0.04;1.00;-0.00316900447247785;0.226079783110728;-0.366838164722517;-13.1924010961418;-0.00010190092208634;0.00795238995267603;-0.0629601954112816;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;0.00;0.000543509528951284;-0.134121012702803;9.10910813221024;31.9920650406468;0.000486717300681169;0.0352993891533571;0.737280049784434;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;0.5;0.00111142066548989;-0.26000266409721;16.6001542410747;30.3271462006682;0.000853496507359309;0.0418128287315838;1.32142160950107;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;1.00;-0.00171274075161001;0.199740548836843;-3.67421654714718;34.6682844654277;0.00123457694283602;-0.0303841014452411;0.346151603261871;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;0.00;-6.96591156757825E-06;0.021434592117611;1.63958151508358;5.0122673751073;-0.000028292590835625;0.0077436002639455;0.0532606917955224;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;0.5;-0.000199872260658199;0.0274483579715791;2.87714225063716;9.4948446335051;-0.0000437531804138611;0.00802862008946284;0.115068429283329;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;1.00;0.00170716271540743;0.0259567338731005;-0.721282921260245;9.75297654415395;0.000259883727082408;-0.00538078291959621;0.0562775595905518;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;0.00;0.0003747248711368;0.214948303761736;9.55680803637877;19.8562706482709;-0.0000608320092598288;0.0197430501912888;0.304855652708757;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;0.5;-0.000238376841207856;0.286766261938049;9.9169492755768;10.7593605153151;-0.0000374236120064975;0.0139500785260212;0.244899233550858;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;1.00;-0.0111260941409149;0.835387525066992;-4.65583371477193;-31.7485288265154;-0.00032429462693328;0.0256422715074013;-0.235479830017969;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;0.00;0.000543509528951284;-0.134121012702803;9.10910813221024;31.9920650406468;0.000486717300681169;0.0352993891533571;0.737280049784434;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;0.5;0.00111142066548989;-0.26000266409721;16.6001542410747;30.3271462006682;0.000853496507359309;0.0418128287315838;1.32142160950107;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;-0.04;1.00;-0.00171274075161001;0.199740548836843;-3.67421654714718;34.6682844654277;0.00123457694283602;-0.0303841014452411;0.346151603261871;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;0.00;-6.96591156757825E-06;0.021434592117611;1.63958151508358;5.0122673751073;-0.000028292590835625;0.0077436002639455;0.0532606917955224;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;0.5;-0.000199872260658199;0.0274483579715791;2.87714225063716;9.4948446335051;-0.0000437531804138611;0.00802862008946284;0.115068429283329;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.00;1.00;0.00170716271540743;0.0259567338731005;-0.721282921260245;9.75297654415395;0.000259883727082408;-0.00538078291959621;0.0562775595905518;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;0.00;0.0003747248711368;0.214948303761736;9.55680803637877;19.8562706482709;-0.0000608320092598288;0.0197430501912888;0.304855652708757;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;0.5;-0.000238376841207856;0.286766261938049;9.9169492755768;10.7593605153151;-0.0000374236120064975;0.0139500785260212;0.244899233550858;;;;;;
heavyCommercial;Diesel;artic20a28;Euro IV;0.04;1.00;-0.0111260941409149;0.835387525066992;-4.65583371477193;-31.7485288265154;-0.00032429462693328;0.0256422715074013;-0.235479830017969;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;0.00;-0.00453011408324594;0.453948497634205;-2.20695307215414;4.50160780977577;0.0034438750704635;-0.0196300830211206;0.0563705410558079;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;0.5;-0.0057236098993096;0.569328733750608;-2.84979991466119;5.44902127181867;0.00408032731984378;-0.0240899417680337;0.0663686044488015;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;1.00;-0.00313250578314522;0.319924261933058;-1.64193038490403;3.13215932291533;0.00217371602852433;-0.0135917159973375;0.0381598536276861;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;0.00;0.0151750360048073;0.258242724605628;0.507092071491082;8.39023594628579;0.00308082005860757;-0.0170777063040682;0.147103402018623;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;0.5;0.0229294492656503;0.654975659163621;-2.04995687529774;6.98774086034427;0.00410269224834714;-0.015966255873496;0.0804063284628907;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;1.00;0.0307838970912366;1.30596929378003;-4.00627022902787;6.52158859464757;0.00507313552728071;-0.00529120329811339;0.0342680898302464;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;0.00;0.0101134448775899;0.315054553681287;13.3199041954993;2.22606996821059;0.000376030666470516;0.0362531989929947;0.22592582166651;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;0.5;0.126424546421702;-1.10818207348015;15.445250629634;17.8694909872077;0.00472315424578182;-0.0434870806703045;0.464576033847436;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;1.00;0.306296027205897;-0.478782459784247;5.04036996447282;14.298235222074;0.00927093557261148;-0.0479210221535697;0.251463362915124;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;0.00;-0.0046064253313491;0.467252866013919;-2.19432191934631;4.17967851112569;0.00354408145988439;-0.019321979645634;0.0542720916743815;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;0.5;-0.00297873996026302;0.301463482018552;-1.47223649176401;2.70003372510222;0.00215013958422172;-0.0124056933643165;0.0341621427951446;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;-0.04;1.00;-0.00321405995671087;0.332763002671556;-1.64722231735435;2.98929020700673;0.00222698958221638;-0.0133540509811179;0.0373088426962668;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;0.00;0.0131923600485838;0.179186868826019;2.83528877144489;4.3668656288964;0.00241893205673788;-0.00643126815250786;0.154134394471216;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;0.5;0.0271160106437616;0.77762651997202;-1.87941571368399;5.85322330513057;0.00459608497073039;-0.0137869262723256;0.0804042428545607;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.00;1.00;0.0379650150977932;1.60512401289102;-4.64330139393255;6.77637714759433;0.00594362382949992;-0.00342206992967055;0.0360596525452463;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;0.00;0.0065342231238379;0.520249704865327;15.530189554092;-5.29608045197147;0.0001281167962291;0.049665723315391;0.214513145324296;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;0.5;0.123933785046539;-0.481346184769254;11.4132782600425;6.46377048747153;0.00452228119313287;-0.0232335374479667;0.293906537094177;;;;;;
heavyCommercial;Diesel;artic20a28;Euro V;0.04;1.00;0.260707516906064;1.67944133122962;-0.950834636033613;0.149373733540195;0.00776264726340485;0.0110517825701466;0.00309534699751236;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;-0.04;0.00;-0.00455515242979151;0.457741463375367;-2.14644000249247;4.06884744322652;0.00344395751286204;-0.0186503483515084;0.0518867365472451;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;-0.04;0.5;-0.00298628913948518;0.300348203948799;-1.47439903806127;2.72904703784667;0.00214443920653509;-0.0124845743235638;0.0344701679075622;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;-0.04;1.00;-0.00322250975968513;0.330960281579898;-1.64582065269678;3.02357692129012;0.0022236353683753;-0.0134742132003312;0.0378825826082352;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.00;0.00;0.0233186893867854;0.355085159550547;5.25576996337878;8.07802570621099;0.0044484968390964;-0.010240456930306;0.280488001113678;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.00;0.5;0.0266600622825012;0.795826624139809;-1.90078883019455;6.12738272806525;0.00469632387137461;-0.0142851251437132;0.0843129859827743;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.00;1.00;0.0320432773724072;1.38385923924821;-3.96095235555888;5.95545619931302;0.00520335057725764;-0.00359381902387647;0.0342458553742991;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.04;0.00;0.00573221104964167;0.381156600071326;12.2423568993612;-4.02906495983135;0.000141651646231243;0.0384032909161745;0.171082735482227;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.04;0.5;0.140911079096697;-0.544031753069675;14.6339773936699;7.89763148149169;0.00526698252119909;-0.0257674239097625;0.370258820505467;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI A/B/C;0.04;1.00;0.788803461379015;1.87068639218269;4.4785089195591;18.0141143431407;0.0239735357958763;-0.050318069551068;0.33443105159469;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;-0.04;0.00;-0.00455515242979151;0.457741463375367;-2.14644000249247;4.06884744322652;0.00344395751286204;-0.0186503483515084;0.0518867365472451;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;-0.04;0.5;-0.00298628913948518;0.300348203948799;-1.47439903806127;2.72904703784667;0.00214443920653509;-0.0124845743235638;0.0344701679075622;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;-0.04;1.00;-0.00322250975968513;0.330960281579898;-1.64582065269678;3.02357692129012;0.0022236353683753;-0.0134742132003312;0.0378825826082352;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.00;0.00;0.0233186893867854;0.355085159550547;5.25576996337878;8.07802570621099;0.0044484968390964;-0.010240456930306;0.280488001113678;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.00;0.5;0.0266600622825012;0.795826624139809;-1.90078883019455;6.12738272806525;0.00469632387137461;-0.0142851251437132;0.0843129859827743;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.00;1.00;0.0320432773724072;1.38385923924821;-3.96095235555888;5.95545619931302;0.00520335057725764;-0.00359381902387647;0.0342458553742991;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.04;0.00;0.00573221104964167;0.381156600071326;12.2423568993612;-4.02906495983135;0.000141651646231243;0.0384032909161745;0.171082735482227;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.04;0.5;0.140911079096697;-0.544031753069675;14.6339773936699;7.89763148149169;0.00526698252119909;-0.0257674239097625;0.370258820505467;;;;;;
heavyCommercial;Diesel;artic20a28;Euro VI D/E;0.04;1.00;0.788803461379015;1.87068639218269;4.4785089195591;18.0141143431407;0.0239735357958763;-0.050318069551068;0.33443105159469;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;-0.04;0.00;0.000368198702010651;-0.0980456385964561;7.2972930574129;38.7110556863864;0.000232435069690849;0.0229705884157208;0.346456079707851;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;-0.04;0.5;0.0000704084420149529;-0.0175935325162704;1.21287854075995;4.62997355191023;0.0000381714398104563;0.00295552824951257;0.0579026953171428;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;-0.04;1.00;0.000106997062363798;-0.0260126027986016;1.73756900504523;4.75866723554077;0.0000505969104636126;0.00335160648497278;0.0813598885701344;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;0.00;0.00;7.11606318603722E-07;0.0199659337861318;2.1043644586355;7.86275078688294;-0.000024528517631729;0.00721308262753194;0.043403171337336;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;0.00;0.5;-0.000676914757274317;0.0322467983696626;4.46838316068759;4.13811127186047;-0.000119385867301194;0.0124090172503629;0.0566468698373824;;;;;;
heavyCommercial;Diesel;artic28a34;Conventional;0.00;1.00;0.000651257190005003;0.222078146778542;6.42089912322166;12.9292212327786;0.000185443647268131;0.0156544680575714;0.120489669645192;;;;;;
